doc_id,actor,actor_type,positioning,context,platform,date,post_chatgpt,word_count,n_sentences,innovation_score,economic_score,risk_score,regulation_score,existential_score,none_pct,innovation_subcategory_dominant
76b35904-f82b-41ca-a444-0c8e5108e158,Dario Amodei,individual,safety,commercial,press_release,2025-11-04,1,652,17,0.23529411764705882,0.5294117647058824,0.0,0.11764705882352941,0.0,0.29411764705882354,productivity
ca4ccad9-b5b5-4b49-bbb0-3f8da0e0cfcc,Dario Amodei,individual,safety,commercial,press_release,2026-01-15,1,2207,33,0.2727272727272727,0.030303030303030304,0.030303030303030304,0.0,0.0,0.6666666666666666,scientific
52a204a5-8112-4ab7-819b-a6cdd253eb5b,Dario Amodei,individual,safety,commercial,press_release,2022-04-29,0,533,8,0.5,0.0,0.0,0.125,0.0,0.375,scientific
bddc21f2-2b8e-490f-bc71-8172e613d356,Dario Amodei,individual,safety,commercial,research_paper,2025-10-29,1,3705,79,0.012658227848101266,0.0,0.02531645569620253,0.0,0.0,0.9620253164556962,scientific
41930649-cc69-4011-b43c-a0073a3c5833,Dario Amodei,individual,safety,commercial,press_release,2025-09-08,1,789,20,0.0,0.05,0.0,0.6,0.0,0.4,
159896f1-1345-4843-abb9-eee4c59116d2,Dario Amodei,individual,safety,commercial,press_release,2025-11-13,1,1503,31,0.0967741935483871,0.0,0.45161290322580644,0.06451612903225806,0.0,0.3870967741935484,productivity
b8bade72-c58a-413d-8eea-1d990372dc35,Dario Amodei,individual,safety,commercial,research_paper,2025-09-15,1,2680,79,0.012658227848101266,0.10126582278481013,0.0379746835443038,0.0,0.0,0.8734177215189873,productivity
b8fe73ef-1c77-412c-8985-efb77822ffe4,Dario Amodei,individual,safety,commercial,press_release,2024-05-14,1,380,11,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.7272727272727273,productivity
6e0d058b-7658-4799-9eb2-b5f9de22e136,Dario Amodei,individual,safety,commercial,press_release,2024-06-12,1,2061,41,0.024390243902439025,0.0,0.34146341463414637,0.21951219512195122,0.0,0.4146341463414634,scientific
2fda0bc1-2b5d-4359-99a9-e03968e60671,Dario Amodei,individual,safety,commercial,press_release,2026-04-24,1,1296,31,0.0967741935483871,0.0,0.03225806451612903,0.3870967741935484,0.0,0.4838709677419355,productivity
51b6615f-c07c-4209-a734-cce2c4868767,Dario Amodei,individual,safety,commercial,press_release,2025-06-27,1,2869,73,0.0547945205479452,0.0,0.1780821917808219,0.0273972602739726,0.0,0.7397260273972602,other_progress
c98d81aa-badc-4977-9fb7-7e47779bcc54,Dario Amodei,individual,safety,commercial,research_paper,2026-02-23,1,2325,56,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.0,0.0,0.9285714285714286,productivity
02b8ae0e-699a-4f07-93c2-304321346ec8,Dario Amodei,individual,safety,commercial,research_paper,2024-03-08,1,139,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,
c87c2e49-88a0-4a93-a95d-e31717b3db0f,Dario Amodei,individual,safety,commercial,press_release,2026-03-10,1,500,11,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.5454545454545454,other_progress
f0da44dc-d838-4628-b113-4bf434841c2c,Dario Amodei,individual,safety,commercial,research_paper,2025-03-27,1,439,8,0.5,0.0,0.0,0.0,0.0,0.5,scientific
21b97138-1cc5-472d-a2fd-85e8a129b9a8,Dario Amodei,individual,safety,commercial,press_release,2025-12-18,1,604,15,0.6,0.13333333333333333,0.0,0.0,0.0,0.3333333333333333,scientific
1d4490c9-f11a-4df9-8231-4fbdd2305bca,Dario Amodei,individual,safety,commercial,press_release,2026-02-12,1,964,31,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0,0.5806451612903226,productivity
e231fc7f-cd47-4c44-9edf-46bec70db531,Dario Amodei,individual,safety,commercial,research_paper,2022-05-21,0,442,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,
0ec6fdc0-4106-4794-8c5a-0ecb541ae6ae,Dario Amodei,individual,safety,commercial,press_release,2026-02-26,1,917,18,0.1111111111111111,0.0,0.2222222222222222,0.16666666666666666,0.0,0.5555555555555556,other_progress
4df271ee-9466-4865-b094-cff3fe1784fc,Dario Amodei,individual,safety,commercial,research_paper,2021-12-01,0,261,6,0.0,0.0,0.0,0.0,0.0,1.0,
49f1be96-43d6-45d9-ac14-685156b91764,Dario Amodei,individual,safety,commercial,research_paper,2022-04-12,0,322,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,
a2af688e-bd8f-4e68-8a83-929826a16366,Dario Amodei,individual,safety,commercial,press_release,2025-03-19,1,552,13,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.23076923076923078,productivity
33c30c64-e714-4dc9-96fa-dce68394f1ab,Dario Amodei,individual,safety,commercial,press_release,2025-07-15,1,540,10,0.6,0.3,0.0,0.0,0.0,0.4,climate_energy
8b70cb33-4078-4fed-880a-728234200865,Dario Amodei,individual,safety,commercial,research_paper,2025-04-28,1,2363,75,0.05333333333333334,0.04,0.04,0.0,0.0,0.8666666666666667,productivity
30986e05-96ef-45b3-b859-d3dd4877e502,Dario Amodei,individual,safety,commercial,research_paper,2024-04-26,1,199,4,0.0,0.25,0.0,0.0,0.0,0.75,
44d349eb-6a8f-4afb-b9a2-161c8ba25edb,Dario Amodei,individual,safety,commercial,research_paper,2026-02-25,1,1229,28,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.8571428571428571,scientific
9a77ebf1-46c4-4a61-a49c-96e73319297c,Dario Amodei,individual,safety,commercial,press_release,2025-02-06,1,571,11,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.45454545454545453,productivity
c04f1253-6ffa-4c10-993a-7b7eadc0fca4,Dario Amodei,individual,safety,commercial,press_release,2025-05-22,1,1646,49,0.32653061224489793,0.0,0.0,0.02040816326530612,0.0,0.6530612244897959,productivity
5f4d915e-e6d3-474e-a6fe-d19188ab2e80,Dario Amodei,individual,safety,commercial,press_release,2025-10-07,1,627,14,0.35714285714285715,0.21428571428571427,0.0,0.07142857142857142,0.0,0.5,other_progress
a585d6ce-6938-4559-8c5e-d43d2879e422,Dario Amodei,individual,safety,commercial,research_paper,2025-05-29,1,470,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,
2ae1a1b8-1828-4867-bc61-67178ca71ecc,Dario Amodei,individual,safety,commercial,press_release,2024-10-29,1,380,10,0.3,0.0,0.1,0.0,0.0,0.6,productivity
87c01f28-7682-44d0-9624-4b0cd3feeeff,Dario Amodei,individual,safety,commercial,press_release,2025-12-09,1,636,14,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5,other_progress
babfb25e-23a3-453d-a348-cf892fbe159d,Dario Amodei,individual,safety,commercial,press_release,2026-03-06,1,2055,38,0.13157894736842105,0.0,0.05263157894736842,0.0,0.0,0.8157894736842105,productivity
696e68f9-9518-471f-9c58-9159a09b282d,Dario Amodei,individual,safety,commercial,press_release,2025-08-28,1,1238,33,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.7272727272727273,scientific
5ea85209-0490-40df-a4cf-56a7393149c9,Dario Amodei,individual,safety,commercial,research_paper,2023-10-17,1,3396,58,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.0,0.8275862068965517,scientific
0430de79-3524-4e0b-8256-bc9fef4149c4,Dario Amodei,individual,safety,commercial,press_release,2025-08-05,1,308,8,0.25,0.125,0.125,0.0,0.0,0.5,productivity
a5717a51-8bef-48cf-835e-7b1c5d276ca8,Dario Amodei,individual,safety,commercial,press_release,2026-01-21,1,880,21,0.19047619047619047,0.0,0.047619047619047616,0.38095238095238093,0.14285714285714285,0.38095238095238093,other_progress
6793cdfb-45e0-4d25-a96f-f851d25b07bd,Dario Amodei,individual,safety,commercial,press_release,2025-03-19,1,1716,42,0.35714285714285715,0.0,0.2619047619047619,0.23809523809523808,0.0,0.30952380952380953,scientific
4c6a4554-a4e5-49e8-9ef2-fe0a083c03eb,Dario Amodei,individual,safety,commercial,research_paper,2025-06-16,1,2152,44,0.022727272727272728,0.022727272727272728,0.2727272727272727,0.045454545454545456,0.0,0.6363636363636364,productivity
22f4c539-faee-4b1b-9a39-321d9bf22df0,Dario Amodei,individual,safety,commercial,press_release,2025-04-02,1,1098,22,0.3181818181818182,0.13636363636363635,0.0,0.045454545454545456,0.0,0.5454545454545454,other_progress
ecb5d442-7f8d-4f36-b53e-440e60e41deb,Dario Amodei,individual,safety,commercial,research_paper,2024-10-18,1,1600,47,0.0,0.0,0.2978723404255319,0.0425531914893617,0.02127659574468085,0.6382978723404256,
082ba596-4204-4791-825e-f752713f78d7,Dario Amodei,individual,safety,commercial,press_release,2025-04-28,1,874,12,0.0,0.5,0.0,0.25,0.0,0.4166666666666667,
27bc9c39-24a1-4e5b-af35-fd21d627d05a,Dario Amodei,individual,safety,commercial,press_release,2026-02-13,1,666,18,0.5,0.1111111111111111,0.0,0.05555555555555555,0.0,0.3888888888888889,other_progress
b52bb0fe-3649-455b-953d-c0562f6c75d5,Dario Amodei,individual,safety,commercial,press_release,2026-02-23,1,1438,28,0.0,0.03571428571428571,0.2857142857142857,0.21428571428571427,0.0,0.5,
bd395c77-e4ea-4d49-8479-cc03ef0887d4,Dario Amodei,individual,safety,commercial,press_release,2024-08-01,1,324,9,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,
436aa872-058c-4036-a31e-55f0520cdc6e,Dario Amodei,individual,safety,commercial,press_release,2025-10-14,1,862,28,0.35714285714285715,0.21428571428571427,0.0,0.0,0.0,0.5,productivity
d44231bb-e261-4df7-b40e-bb5093c0c193,Dario Amodei,individual,safety,commercial,research_paper,2025-12-18,1,3226,26,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.8076923076923077,other_progress
b986fbe7-ff4a-407a-b491-bf5952a1b647,Dario Amodei,individual,safety,commercial,research_paper,2025-11-25,1,5752,130,0.023076923076923078,0.2230769230769231,0.007692307692307693,0.0,0.0,0.7615384615384615,scientific
66082970-3bdd-464a-8835-320e2162329a,Dario Amodei,individual,safety,commercial,press_release,2025-02-10,1,2105,52,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.8269230769230769,scientific
b00bfb38-4c49-4958-b22e-0b84545599a7,Dario Amodei,individual,safety,commercial,research_paper,2024-09-06,1,197,4,0.0,0.0,0.0,0.0,0.0,1.0,
887fc36a-461f-4584-a278-3910d42f73b8,Dario Amodei,individual,safety,commercial,press_release,unknown,0,3085,55,0.23636363636363636,0.0,0.34545454545454546,0.14545454545454545,0.0,0.32727272727272727,productivity
13f56faa-8100-42b8-8bc3-c65fd5a86614,Dario Amodei,individual,safety,commercial,blog,unknown,0,4694,79,0.1518987341772152,0.0379746835443038,0.189873417721519,0.16455696202531644,0.12658227848101267,0.4050632911392405,scientific
54e5f127-3612-43ef-9eb3-b387ee1bb929,Dario Amodei,individual,safety,commercial,press_release,2023-09-23,1,1765,44,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0,0.9318181818181818,productivity
f08866f2-f947-4d4b-9b19-cc63758183de,Dario Amodei,individual,safety,commercial,research_paper,2023-05-24,1,164,4,0.0,0.0,0.0,0.0,0.0,1.0,
faa3c01b-e915-4f76-9b75-142e60273f1c,Dario Amodei,individual,safety,commercial,press_release,2026-01-27,1,786,23,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0,0.30434782608695654,productivity
84422087-e44d-489a-8e19-c7434159524a,Dario Amodei,individual,safety,commercial,research_paper,2026-01-19,1,3823,46,0.021739130434782608,0.0,0.2391304347826087,0.0,0.0,0.7391304347826086,scientific
02bf9bca-d014-466e-a05c-f406e69eb1db,Dario Amodei,individual,safety,commercial,press_release,2025-12-03,1,908,29,0.41379310344827586,0.034482758620689655,0.0,0.034482758620689655,0.0,0.5172413793103449,productivity
43454f84-2572-40a1-ab72-17e9182dabfa,Dario Amodei,individual,safety,commercial,press_release,2025-01-13,1,446,12,0.08333333333333333,0.0,0.0,0.6666666666666666,0.0,0.25,scientific
ce4f26ce-e949-436e-9c8c-5d34f3a89f00,Dario Amodei,individual,safety,commercial,press_release,2026-02-05,1,3084,83,0.2289156626506024,0.012048192771084338,0.060240963855421686,0.0,0.0,0.6987951807228916,productivity
ab4dd403-b764-427a-9b5d-1ad4d856e2b9,Dario Amodei,individual,safety,commercial,press_release,2023-07-25,1,1081,27,0.1111111111111111,0.037037037037037035,0.2962962962962963,0.37037037037037035,0.0,0.3333333333333333,other_progress
d6eb8ad2-07e8-4a7d-a08e-39c58843ee37,Dario Amodei,individual,safety,commercial,press_release,2023-05-16,1,283,10,0.5,0.4,0.3,0.0,0.0,0.2,productivity
828e3fc9-1c2f-4e34-925c-4be16aa3409c,Dario Amodei,individual,safety,commercial,research_paper,2022-09-14,0,163,4,0.0,0.0,0.0,0.0,0.0,1.0,
0cdec867-f375-4da3-b481-19c188422137,Dario Amodei,individual,safety,commercial,press_release,2023-07-26,1,1551,17,0.11764705882352941,0.0,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.4117647058823529,other_progress
fde379b3-2fb9-4c73-a0dc-e8f6c4d5cabe,Dario Amodei,individual,safety,commercial,research_paper,2024-05-21,1,2005,47,0.23404255319148937,0.0,0.0851063829787234,0.0,0.02127659574468085,0.6808510638297872,scientific
68c62c19-4344-44a4-83cd-6b06f38bbb37,Dario Amodei,individual,safety,commercial,press_release,unknown,0,1024,29,0.2413793103448276,0.13793103448275862,0.0,0.0,0.0,0.6206896551724138,productivity
a3c5fd40-6dbf-45f7-9ce7-d1adb7f3b02b,Dario Amodei,individual,safety,commercial,press_release,2024-11-22,1,611,17,0.5294117647058824,0.17647058823529413,0.0,0.058823529411764705,0.0,0.29411764705882354,scientific
7f1092c6-c966-404c-9302-c4bb0ed41a20,Dario Amodei,individual,safety,commercial,press_release,2025-05-14,1,596,9,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,
52c7df68-85fc-4505-86fd-70f89af09ddb,Dario Amodei,individual,safety,commercial,research_paper,2025-02-24,1,2483,71,0.15492957746478872,0.0,0.14084507042253522,0.07042253521126761,0.014084507042253521,0.6197183098591549,scientific
ef0c3296-ef36-4675-9243-d5358031a6f4,Dario Amodei,individual,safety,commercial,research_paper,2026-04-14,1,2131,38,0.13157894736842105,0.02631578947368421,0.0,0.0,0.05263157894736842,0.7894736842105263,scientific
c051edbe-073a-4543-a49d-4cedbfa13e59,Dario Amodei,individual,safety,commercial,press_release,2024-05-29,1,478,12,0.25,0.08333333333333333,0.0,0.3333333333333333,0.0,0.5833333333333334,other_progress
75e0965a-16ef-4463-bdca-7fca9531f14a,Dario Amodei,individual,safety,commercial,research_paper,2025-06-18,1,1359,18,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.7777777777777778,other_progress
2835b439-8c68-485f-8a9f-bd75d68eb4ec,Dario Amodei,individual,safety,commercial,press_release,2024-12-12,1,899,18,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.7222222222222222,
73bc07a8-d042-4514-8425-ff5768323031,Dario Amodei,individual,safety,commercial,press_release,2025-04-21,1,998,15,0.0,0.0,0.5333333333333333,0.06666666666666667,0.0,0.4,
54a00b0f-d837-4b37-8302-f2a08e820b60,Dario Amodei,individual,safety,commercial,press_release,2026-04-24,1,467,17,0.29411764705882354,0.23529411764705882,0.0,0.058823529411764705,0.0,0.4117647058823529,productivity
01ca18c3-710c-4dab-84f7-3fe0f83e9c48,Dario Amodei,individual,safety,commercial,press_release,unknown,0,1384,12,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.5833333333333334,other_progress
4199edf0-0fd9-4c01-9ca8-deafafe1e596,Dario Amodei,individual,safety,commercial,research_paper,2025-02-25,1,1036,17,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.6470588235294118,scientific
daaf1821-2137-4c14-b52a-df4cd750d9f9,Dario Amodei,individual,safety,commercial,research_paper,2022-11-04,0,305,6,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,scientific
f73f8b86-ba49-42a2-a731-0c458a305f8f,Dario Amodei,individual,safety,commercial,press_release,2026-03-12,1,876,28,0.10714285714285714,0.14285714285714285,0.0,0.0,0.0,0.75,productivity
b3796fe4-9e36-4d09-8450-d942dfc7e520,Dario Amodei,individual,safety,commercial,press_release,2024-02-29,1,1474,32,0.0,0.1875,0.0,0.0,0.0,0.8125,
d1347b6d-bde8-4f55-87e7-9ea54bd94dee,Dario Amodei,individual,safety,commercial,blog,unknown,0,21792,320,0.078125,0.015625,0.309375,0.140625,0.15625,0.3375,scientific
4c8660be-13ac-4260-b04a-5ab61aedbc95,Dario Amodei,individual,safety,commercial,press_release,2025-12-09,1,1122,26,0.2692307692307692,0.2692307692307692,0.0,0.07692307692307693,0.0,0.4230769230769231,productivity
a4569d51-43df-4870-8fa3-c0017d68616f,Dario Amodei,individual,safety,commercial,research_paper,2023-03-16,1,209,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,
4ff250f7-4fa2-422c-b122-f38b9ee6cf29,Dario Amodei,individual,safety,commercial,press_release,2025-07-21,1,574,15,0.13333333333333333,0.2,0.06666666666666667,0.6666666666666666,0.0,0.13333333333333333,other_progress
f53f2242-712a-46b0-ab72-987d21230656,Dario Amodei,individual,safety,commercial,press_release,2024-03-04,1,1742,45,0.4444444444444444,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.0,0.37777777777777777,other_progress
80709fad-d2d9-41a2-9a12-354ec9cdbfbf,Dario Amodei,individual,safety,commercial,press_release,2024-06-21,1,985,34,0.29411764705882354,0.058823529411764705,0.0,0.17647058823529413,0.0,0.5,productivity
202af5d3-3d44-44a4-8902-e11a95a7d661,Dario Amodei,individual,safety,commercial,research_paper,2025-03-13,1,3001,77,0.025974025974025976,0.0,0.11688311688311688,0.06493506493506493,0.0,0.8051948051948052,scientific
2edf9c0f-63ec-4fc9-9260-7751087351eb,Dario Amodei,individual,safety,commercial,research_paper,2024-06-13,1,1766,13,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.46153846153846156,scientific
856bbb14-a9f2-40c9-88e1-a3da22a0a311,Dario Amodei,individual,safety,commercial,press_release,2025-10-23,1,607,17,0.23529411764705882,0.35294117647058826,0.0,0.17647058823529413,0.0,0.35294117647058826,other_progress
216a4781-3d71-489a-ba56-b89d601895e1,Dario Amodei,individual,safety,commercial,research_paper,2024-01-14,1,321,5,0.0,0.2,0.4,0.0,0.0,0.4,
590b40da-d5c3-4a86-85b1-459b0f637a9f,Dario Amodei,individual,safety,commercial,press_release,2024-10-31,1,2671,49,0.1836734693877551,0.04081632653061224,0.12244897959183673,0.5714285714285714,0.12244897959183673,0.16326530612244897,scientific
5e4121c9-1d4b-4758-8c00-396f382ed875,Dario Amodei,individual,safety,commercial,press_release,2024-07-01,1,1936,29,0.034482758620689655,0.0,0.20689655172413793,0.2413793103448276,0.0,0.5172413793103449,scientific
8ed6cdb1-b58f-4ac6-96a4-c452c60eb95c,Dario Amodei,individual,safety,commercial,press_release,2023-09-25,1,724,22,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.36363636363636365,productivity
072bf497-d16f-4b08-8582-e15e39e4178f,Dario Amodei,individual,safety,commercial,press_release,2025-10-06,1,652,15,0.4,0.3333333333333333,0.0,0.0,0.0,0.26666666666666666,productivity
021b3643-dfd3-4147-b1c6-f905f819d3aa,Dario Amodei,individual,safety,commercial,press_release,2024-04-23,1,561,13,0.0,0.0,0.46153846153846156,0.3076923076923077,0.0,0.3076923076923077,
e1958bc1-d714-4296-bbe7-2c79a07f7cdd,Dario Amodei,individual,safety,commercial,press_release,unknown,0,1865,52,0.6923076923076923,0.11538461538461539,0.0,0.0,0.0,0.2692307692307692,productivity
d197b561-aacc-4be8-bfc7-c3a685ec1728,Dario Amodei,individual,safety,commercial,research_paper,2024-06-17,1,1742,40,0.0,0.0,0.4,0.05,0.0,0.55,
43615a61-4621-4529-9820-d20e27a0a7ed,Dario Amodei,individual,safety,commercial,press_release,2024-09-03,1,588,16,0.125,0.0,0.0625,0.0,0.0,0.8125,productivity
2bab5329-c943-4a23-9e25-744c64bbb40b,Dario Amodei,individual,safety,commercial,research_paper,2026-03-23,1,740,24,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.5833333333333334,scientific
b362201f-333f-4a4a-8870-d174a1d9030c,Dario Amodei,individual,safety,commercial,press_release,2026-02-03,1,568,15,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.6,productivity
3cf8ccf9-ba18-4b5e-8704-d982fe7a30ff,Dario Amodei,individual,safety,commercial,press_release,2025-11-18,1,596,19,0.10526315789473684,0.15789473684210525,0.0,0.05263157894736842,0.0,0.6842105263157895,productivity
9709f2bd-b821-41ff-a0d0-314d8111c919,Dario Amodei,individual,safety,commercial,press_release,2024-07-17,1,366,10,0.5,0.2,0.0,0.0,0.0,0.3,other_progress
4356f44c-820b-4eb2-ad15-aeb2b12857be,Dario Amodei,individual,safety,commercial,research_paper,2024-04-23,1,4142,49,0.0,0.0,0.10204081632653061,0.0,0.0,0.8979591836734694,
2e9fb408-5dbf-44b0-9738-4e9e0013abfd,Dario Amodei,individual,safety,commercial,press_release,2025-11-13,1,480,14,0.5714285714285714,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715,productivity
893789d0-4b7e-46bb-a3ad-27add09a1f98,Dario Amodei,individual,safety,commercial,press_release,2025-10-23,1,446,10,0.3,0.2,0.1,0.0,0.0,0.4,scientific
ad28a0c5-7894-492a-8ee9-b3e3bc65e93b,Dario Amodei,individual,safety,commercial,press_release,2023-04-20,1,1120,23,0.043478260869565216,0.0,0.13043478260869565,0.5217391304347826,0.0,0.391304347826087,other_progress
301abf4a-8078-4f1a-ad63-12e105de6eb5,Dario Amodei,individual,safety,commercial,press_release,2025-09-12,1,1115,12,0.16666666666666666,0.0,0.16666666666666666,0.5833333333333334,0.0,0.25,scientific
a1277294-e18d-43eb-9369-59dc833ed78b,Dario Amodei,individual,safety,commercial,research_paper,2023-05-24,1,228,4,0.25,0.25,0.0,0.0,0.0,0.5,scientific
507cf25f-a698-4dc1-8704-07139a9b7730,Dario Amodei,individual,safety,commercial,press_release,2025-08-21,1,421,11,0.09090909090909091,0.0,0.36363636363636365,0.2727272727272727,0.0,0.45454545454545453,scientific
719b891d-ea54-47c9-b716-abb3bfdef2e7,Dario Amodei,individual,safety,commercial,press_release,2025-09-26,1,883,22,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.6363636363636364,productivity
c60699ef-e18d-4230-acd9-73e4cddc3c75,Dario Amodei,individual,safety,commercial,press_release,2026-03-05,1,736,11,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.7272727272727273,other_progress
4e34b8c0-eb3d-4c58-8ec1-c3ed575fec78,Dario Amodei,individual,safety,commercial,press_release,2025-07-09,1,854,20,0.6,0.1,0.0,0.0,0.0,0.4,productivity
a0474933-e07e-472f-a2c4-e5f449d4e9ae,Dario Amodei,individual,safety,commercial,press_release,2025-11-05,1,848,23,0.08695652173913043,0.34782608695652173,0.0,0.21739130434782608,0.0,0.391304347826087,productivity
cecb5af5-b420-431c-a149-3e16603a755e,Dario Amodei,individual,safety,commercial,research_paper,2025-11-21,1,1977,37,0.0,0.0,0.43243243243243246,0.02702702702702703,0.0,0.5405405405405406,
75a53529-5826-4bcf-9de8-96032deca68e,Dario Amodei,individual,safety,commercial,press_release,2026-02-20,1,824,22,0.5,0.0,0.045454545454545456,0.0,0.0,0.45454545454545453,scientific
91a4410f-3972-4189-95a4-7bdd4e1566a1,Dario Amodei,individual,safety,commercial,press_release,unknown,0,5943,33,0.0,0.0,0.0,0.0,0.0,1.0,
8853e7b9-d72d-4dad-9c85-cae68ebe38c5,Dario Amodei,individual,safety,commercial,research_paper,2025-11-12,1,3427,102,0.08823529411764706,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.0392156862745098,0.8627450980392157,productivity
41fa1259-5579-487a-a867-da7fd75a45cc,Dario Amodei,individual,safety,commercial,research_paper,2022-02-15,0,341,9,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,
2acd1225-6267-42a8-8841-ba87c502acdd,Dario Amodei,individual,safety,commercial,press_release,2024-06-05,1,286,9,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,other_progress
d234c307-d509-4e2e-998d-c064590a8a26,Dario Amodei,individual,safety,commercial,press_release,unknown,0,230,0,,,,,,,
16bb7cca-155e-4fbd-978f-f352d2d5d4a6,Dario Amodei,individual,safety,commercial,press_release,2025-09-04,1,792,24,0.5416666666666666,0.0,0.0,0.08333333333333333,0.0,0.375,other_progress
8c1931dc-c6ee-442a-9aae-e1ba04276c9b,Dario Amodei,individual,safety,commercial,press_release,2026-01-22,1,2011,51,0.058823529411764705,0.0,0.0392156862745098,0.1568627450980392,0.0392156862745098,0.7058823529411765,other_progress
0295eb32-974a-4819-a46d-44965af30ff5,Dario Amodei,individual,safety,commercial,press_release,2023-09-19,1,2104,28,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.6785714285714286,0.03571428571428571,0.21428571428571427,other_progress
01de75d0-849f-494e-b51a-4925807e5794,Dario Amodei,individual,safety,commercial,press_release,2025-09-02,1,625,20,0.35,0.3,0.0,0.0,0.0,0.35,productivity
9f3bd4e0-40ea-46a8-8b53-04241615856b,Dario Amodei,individual,safety,commercial,press_release,2023-12-19,1,475,7,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,productivity
3e6256c0-7113-49ca-b269-54cce4b8155a,Dario Amodei,individual,safety,commercial,research_paper,2025-06-20,1,8078,148,0.0,0.0,0.30405405405405406,0.02702702702702703,0.0,0.668918918918919,
df42d51e-99ab-41d5-9f3b-0501762a5b70,Dario Amodei,individual,safety,commercial,press_release,2025-09-29,1,2117,59,0.22033898305084745,0.05084745762711865,0.06779661016949153,0.06779661016949153,0.0,0.6271186440677966,productivity
7a42f08b-20b3-4ae0-8126-5c5f2077a43b,Dario Amodei,individual,safety,commercial,press_release,2026-02-25,1,404,14,0.35714285714285715,0.0,0.0,0.07142857142857142,0.0,0.5714285714285714,productivity
ab303db4-f746-4713-aa07-7d893952cdde,Dario Amodei,individual,safety,commercial,press_release,2025-06-07,1,529,15,0.13333333333333333,0.0,0.26666666666666666,0.4,0.0,0.2,other_progress
f13d3704-e8b7-495b-a3d0-bc979b4c6526,Dario Amodei,individual,safety,commercial,press_release,2025-08-27,1,1630,26,0.0,0.0,0.8461538461538461,0.0,0.0,0.15384615384615385,
cd229fb8-b911-4135-8c6e-ef9911b1076d,Dario Amodei,individual,safety,commercial,press_release,2024-11-25,1,710,18,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,productivity
26607327-9b0b-4d0b-9c81-f8561d5d5627,Dario Amodei,individual,safety,commercial,press_release,2025-07-23,1,473,11,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,
2ac6c1c2-49d6-455d-907c-a2e9e10a1e65,Dario Amodei,individual,safety,commercial,press_release,2024-09-19,1,2310,22,0.0,0.13636363636363635,0.0,0.0,0.0,0.8636363636363636,
fe5a2e2c-361d-482c-9bca-da97abd839b7,Dario Amodei,individual,safety,commercial,research_paper,2025-12-19,1,1491,21,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.0,0.0,0.6666666666666666,scientific
